USER_ID,Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Signup_Quarter,Churned
ed77ba7e-49fc-4f3f-9b08-da7b18ad9f45,33.0,Male,USA,New York,7.0,2.0,16.1,3.9,67.4,3.0,6.0,117.8,23.0,31.1,3.6,14.8,7.0,2.0,34.6,16.1,2.0,676.65,3362.0,Q2,0
ed7b56a1-8048-49d6-8fcf-2aefa17564bc,24.0,Female,USA,New York,1.7,28.0,44.3,14.2,26.0,11.0,26.0,88.36,25.0,57.35999999999999,16.0,37.3,5.0,7.0,72.2,34.7,3.0,1919.48,1896.0,Q4,0
ed9bf158-f652-4081-9405-356dd467bc74,58.0,Female,Japan,Kyoto,2.0,13.0,29.4,5.5,62.8,6.0,12.0,105.5,5.0,13.7,5.4,12.8,6.0,0.0,35.0,18.6,1.0,1407.58,2405.0,Q2,0
eda8e698-3273-490e-a92b-1b5a3fd6f325,44.0,Female,Canada,Vancouver,1.8,6.0,10.0,3.6,72.2,3.0,4.0,136.59,31.0,62.4,6.7,20.7,5.0,0.0,0.0,12.9,1.0,512.69,263.0,Q1,0
edfcadea-9bd3-49a3-b03e-a374ca323edd,42.0,Male,USA,New York,4.2,7.0,12.9,3.4,97.8,1.0,6.0,115.85,21.0,67.1,2.3,0.0,6.0,1.0,10.3,1.2,2.0,732.25,713.0,Q3,1
ee06b9a0-6bf8-4b8b-aba2-a0711784e568,68.0,Female,UK,Birmingham,0.8,16.0,42.3,11.8,46.4,6.0,25.0,84.45,13.0,29.2,3.9,30.3,5.0,4.0,32.2,28.9,4.0,2338.38,2861.0,Q3,0
ee0a3144-2460-457c-82f4-7399ee716086,40.0,Male,Canada,Montreal,3.9,4.0,29.9,8.4,80.7,1.0,10.0,88.47,45.0,8.5,5.4,0.0,8.0,3.0,19.5,17.6,2.0,876.94,1896.0,Q3,1
ee0d3e53-c817-47dd-94eb-f776f3c75a84,38.0,Female,UK,Manchester,1.0,15.0,31.6,10.1,48.4,4.0,12.0,57.81,20.0,32.7,5.4,18.6,6.0,2.0,16.4,16.4,3.0,773.82,2389.0,Q1,0
ee0f392a-ea01-48af-94a8-54c7aaf32705,20.0,Male,Germany,Hamburg,1.3,10.0,36.1,12.9,47.5,6.0,13.0,97.45,66.0,49.1,7.0,26.2,3.0,0.0,42.5,18.6,1.0,1429.16,1963.0,Q1,0
ee11dedf-f8a3-47cd-ab22-874f1e2886a0,53.0,Female,Australia,Sydney,7.0,7.0,21.9,4.9,64.2,1.0,4.0,47.48,5.0,30.7,3.4,13.0,1.0,1.0,6.8,10.7,2.0,201.95,2180.0,Q1,0
ee25dd42-d6c7-4631-80fc-05d8ce4be4f0,46.0,Male,UK,London,10.0,15.0,29.2,5.6,60.6,3.0,20.0,208.55,7.0,26.9,16.1,6.6,7.0,2.0,20.3,12.3,5.0,4852.42,3173.0,Q3,1
ee2f0b48-99e0-4f21-8501-23c985122fd2,31.0,Other,Japan,Osaka,2.7,16.0,40.4,7.9,32.5,9.0,23.4,122.63,9.0,47.76,19.9,37.4,3.0,3.0,36.4,29.1,2.0,2558.29,3330.0,Q4,0
ee5443da-944a-4ace-9ddd-b20d4287452d,36.0,Male,USA,New York,1.4,22.0,40.9,14.0,25.5,5.0,15.0,70.67,37.0,15.1,7.1,36.8,8.0,7.0,57.8,29.2,1.0,933.65,2190.0,Q2,0
ee68224d-81f3-4ad9-a41f-8a54f2929c15,47.0,Female,Australia,Brisbane,6.2,7.0,14.1,5.1,91.3,1.0,6.0,119.25,87.0,45.0,7.4,2.5,9.0,1.0,17.3,6.4,1.0,668.26,2106.0,Q1,1
ee6f9486-b224-44f4-b967-92850044726b,46.0,Male,USA,Chicago,1.8,0.0,14.4,6.6,54.3,2.0,8.0,208.57,108.0,33.3,0.3,7.2,10.0,0.0,27.6,8.8,5.0,1544.02,1151.0,Q2,1
ee7accfd-cd01-4105-8977-7e42439254d5,42.0,Female,India,Mumbai,1.0,10.0,24.8,9.9,52.0,7.0,9.0,69.33,3.0,56.6,5.4,13.6,7.0,1.0,34.0,17.1,1.0,592.44,953.0,Q2,0
ee87594e-a85f-4ffc-ac95-13cf0f5d6251,43.0,Female,UK,Manchester,2.4,23.0,30.2,13.2,30.1,12.0,25.0,81.76,52.0,28.7,0.3,30.9,4.0,8.0,49.7,32.9,1.0,2413.99,3219.0,Q1,0
ee91da58-c6f7-409d-9c75-426043db3669,38.0,Female,France,Paris,2.0,17.0,43.4,11.2,59.1,3.0,14.0,102.16,61.0,15.0,5.4,13.7,2.0,2.0,20.0,25.2,2.0,1374.96,1459.0,Q3,0
ee9a4bcf-3719-4a03-99b7-7a778aeed0dc,30.0,Female,UK,London,2.9,4.0,30.2,7.6,57.8,2.0,8.0,92.89,34.0,5.8,0.2,5.5,9.0,0.0,37.3,19.9,2.0,741.06,633.0,Q1,0
ee9b6bfe-9f45-4fc1-8a40-caf06afb2d9d,38.0,Female,UK,Birmingham,0.6,4.0,22.7,12.8,78.7,1.0,10.0,63.36,32.0,38.0,10.7,22.6,12.0,4.0,45.5,19.2,3.0,732.31,1166.0,Q3,0
eea08caa-0343-424b-8e58-86d34fe11baf,37.0,Other,UK,Birmingham,3.6,19.0,40.6,12.6,49.0,4.0,15.0,142.26,29.0,24.2,5.4,39.9,5.0,2.0,55.2,24.4,3.0,2209.09,847.0,Q2,0
eeb4e661-d0f9-4de3-9208-d5e5634d2328,26.0,Male,USA,Los Angeles,6.4,14.0,27.7,7.9,62.8,3.0,11.7,76.82,25.0,63.48,8.9,30.0,9.0,1.0,10.7,22.9,1.0,559.17,514.0,Q4,0
eec10559-544c-4761-bf8e-b5d62efc926b,35.0,Female,India,Delhi,2.4,17.0,32.2,12.5,41.6,5.0,14.0,187.18,44.0,32.1,8.3,18.8,6.0,6.0,41.9,26.1,2.0,2154.11,3601.0,Q3,1
eec4e0ff-5a66-48bf-96a5-929734c166ac,24.0,Male,Australia,Adelaide,7.5,30.0,54.4,17.3,40.8,10.0,22.0,208.69,21.0,46.4,16.7,44.7,4.0,8.0,61.6,42.8,1.0,3735.51,4377.0,Q3,0
eec9ef9b-fda2-497a-baae-ffc9ad6fad8f,44.0,Male,India,Hyderabad,1.1,18.0,32.3,9.7,45.1,8.0,15.0,65.52,21.0,25.2,5.4,43.0,3.0,3.0,36.2,31.7,2.0,903.35,2106.0,Q1,0
eecdeb5c-58b9-4b6f-b74b-b8e76f9efbe3,56.0,Male,Australia,Brisbane,2.0,3.0,17.3,7.3,62.3,4.0,8.0,107.96,21.0,14.8,14.3,0.0,6.0,1.0,27.6,16.2,1.0,970.3,1840.0,Q2,1
eef83e6d-6bc9-4c29-8152-f47771cf2324,32.0,Female,Japan,Tokyo,10.0,15.0,24.3,7.0,68.6,3.0,23.4,91.76,19.0,41.279999999999994,6.1,23.7,3.0,7.0,27.6,21.7,2.0,1440.26,1896.0,Q4,0
ef06a4e2-20ce-4ec0-811d-14a0cedd1aed,52.0,Male,USA,New York,3.0,8.0,19.3,3.9,63.8,2.0,8.0,91.01,6.0,76.8,5.4,5.5,10.0,2.0,27.6,6.5,3.0,841.13,1213.0,Q2,0
ef070b70-c222-4dee-921e-2d84380eddb3,48.0,Male,USA,Los Angeles,2.2,11.0,34.2,6.4,42.4,4.0,13.0,135.24,9.0,47.2,0.9,33.6,4.0,2.0,22.2,23.2,1.0,2019.71,3030.0,Q3,0
ef095ec8-6e83-4cfd-ac46-aca19273fbc8,47.0,Male,Canada,Toronto,0.6,11.0,32.6,6.6,68.6,2.0,9.1,68.68,22.0,66.36,9.1,14.8,8.0,1.0,27.6,21.7,2.0,499.95,2850.0,Q4,1
ef1c3e6e-c15a-493a-af23-365fe634182f,48.0,Male,USA,Los Angeles,2.5,12.0,27.0,10.3,50.5,4.0,11.0,57.19,32.0,24.3,2.7,26.3,5.0,1.0,31.3,8.6,2.0,551.62,2595.0,Q2,0
ef1f814d-8367-40ad-928f-8ceb46d9e0e7,18.0,Male,India,Chennai,1.4,15.0,30.4,12.7,44.7,8.0,15.0,132.02,12.0,40.2,5.4,30.7,8.0,3.0,27.6,23.1,1.0,2163.28,1761.0,Q1,1
ef29c46e-54ff-4aa1-af81-5a8ded40b311,37.0,Female,France,Nice,1.2,3.0,24.5,6.6,53.4,2.0,7.0,131.1,2.0,41.7,3.4,19.7,11.0,0.0,36.4,18.0,2.0,1045.26,1827.0,Q2,0
ef2cadca-ff3d-4d2f-93e8-367439fc75db,24.0,Female,Canada,Vancouver,3.2,19.0,29.0,8.4,42.5,6.0,11.7,106.94,14.0,24.84,5.4,0.0,4.0,1.0,0.2,14.0,2.0,830.98,3235.0,Q4,1
ef5f6dd9-301d-4dec-beca-70640271ad84,36.0,Male,Japan,Osaka,1.3,21.0,23.5,10.5,64.5,2.0,10.4,139.21,26.0,40.2,3.4,12.1,5.0,2.0,10.0,20.7,2.0,896.84,3696.0,Q4,0
ef940ec3-6e79-465d-9c24-01c4635738ac,29.0,Female,USA,New York,2.8,9.0,23.9,9.6,59.0,1.0,6.0,78.1,19.0,16.2,6.1,27.5,5.0,1.0,16.2,15.7,2.0,455.98,0.0,Q3,0
efa9a39d-b5ff-4f6d-bbdd-461c5cd2b000,49.0,Female,Germany,Berlin,1.6,23.0,34.8,8.0,49.1,7.0,14.0,66.76,15.0,40.2,4.4,33.0,6.0,3.0,35.0,37.0,2.0,974.08,2432.0,Q1,0
efac6233-f364-4e09-8818-72f190f7f40e,38.0,Female,UK,Glasgow,3.8,9.0,26.9,5.7,68.3,2.0,13.0,79.2,21.0,28.5,1.2,30.3,12.0,2.0,51.5,16.2,2.0,916.82,258.0,Q1,0
efaed69f-0ac5-4a16-877a-7471101bf710,45.0,Female,USA,Chicago,3.0,11.0,27.7,8.0,57.5,5.0,11.0,126.91,24.0,81.3,9.1,28.6,5.0,0.0,35.1,12.7,2.0,1377.98,1431.0,Q2,0
efb11cb2-6210-4d57-825f-80f544b76e7d,47.0,Female,USA,Chicago,4.6,13.0,45.9,11.8,50.6,6.0,19.5,110.93,7.0,41.879999999999995,14.0,23.8,5.0,8.0,28.3,25.6,3.0,1643.24,2805.0,Q4,0
efb7e942-38cb-40ea-a76c-6aac1402f52a,45.0,Male,Germany,Cologne,1.1,0.0,28.2,5.6,47.3,7.0,9.0,190.39,26.0,44.3,1.3,27.6,4.0,1.0,27.6,17.8,4.0,1859.19,1362.0,Q3,0
efbf5eeb-b681-4a2c-bef6-45ce045f5511,46.0,Male,Japan,Osaka,1.9,9.0,19.0,3.7,76.7,1.0,3.0,115.32,16.0,40.1,9.3,0.0,10.0,1.0,0.4,10.8,1.0,344.97,1896.0,Q2,1
efcd61e7-f096-467d-923f-cdf2e2d9cb52,35.0,Female,France,Paris,2.9,20.0,38.4,11.8,46.1,5.0,13.0,183.0,2.0,49.6,3.3,43.5,3.0,4.0,22.4,20.4,5.0,1930.38,2305.0,Q2,0
efd7dbf5-0574-4a55-a453-9dc027b64c21,48.0,Male,India,Delhi,3.5,16.0,38.2,13.7,36.6,5.0,20.8,128.01,68.0,15.96,2.8,7.7,3.0,3.0,27.6,34.7,2.0,2171.37,4493.0,Q4,0
efeca9ea-6c12-47ec-b564-9eadc2255540,32.0,Female,Germany,Munich,3.8,2.0,16.9,2.2,65.5,1.0,6.0,103.05,22.0,25.7,5.9,1.0,8.0,0.0,19.3,18.6,1.0,512.69,2255.0,Q1,1
eff2c29f-aa85-4423-8e5a-ca477117dda0,50.0,Male,Australia,Adelaide,1.8,21.0,34.1,15.0,32.2,8.0,23.0,50.07,27.0,23.3,7.7,28.7,4.0,3.0,56.2,34.7,1.0,977.28,3275.0,Q2,0
eff2c510-22fe-413b-84b0-b2919e6031cf,57.0,Female,USA,New York,3.8,10.0,28.1,6.7,43.9,3.0,11.0,70.15,75.0,47.4,5.4,23.6,5.0,2.0,34.4,17.1,1.0,858.96,2281.0,Q1,0
eff58161-a39d-439c-9031-40d548f91448,43.0,Female,USA,Houston,0.8,11.0,14.1,8.4,75.8,4.0,10.0,36.25,17.0,7.7,8.1,10.2,11.0,2.0,1.4,21.2,2.0,339.47,1838.0,Q2,0
eff87ea9-ee9f-4ff5-b2a0-d02412e05334,18.0,Female,Germany,Cologne,3.1,15.0,38.7,9.9,39.4,6.0,15.0,80.51,1.0,67.8,14.5,37.7,5.0,3.0,36.0,23.5,2.0,1177.75,2495.0,Q2,0
effc2d8d-bcab-495c-8b90-d5e52b81fb5b,58.0,Female,Australia,Melbourne,4.6,0.0,15.7,2.0,94.4,2.0,4.0,131.27,27.0,66.1,1.0,2.8,3.0,2.0,8.8,3.7,2.0,438.09,483.0,Q2,1
f0000187-12d1-4e29-8378-b828190a1936,18.0,Female,Canada,Toronto,5.4,23.0,35.0,14.5,38.9,4.0,17.0,158.94,55.0,40.2,3.7,33.2,4.0,4.0,27.6,44.1,3.0,2681.55,2390.0,Q3,0
f00a0259-4e5a-4e76-a996-20d3a5bc2b5a,28.0,Female,France,Marseille,2.0,0.0,7.1,8.4,74.4,0.0,3.9,124.94,27.0,40.2,5.4,8.1,3.0,0.0,0.0,15.0,2.0,320.84,1144.0,Q4,1
f01544f2-b1b7-4e06-a073-2463a17ecb51,18.0,Female,France,Lyon,3.4,6.0,24.4,6.6,75.6,5.0,6.0,71.13,92.0,60.7,3.7,2.5,7.0,2.0,0.0,7.8,2.0,488.77,1091.0,Q3,1
f02c83a0-a752-4caa-aebd-b6b258c11f1c,49.0,Female,Australia,Sydney,1.1,0.0,20.1,5.0,78.0,0.0,5.0,113.96,31.0,12.0,11.5,10.8,4.0,0.0,0.0,0.0,2.0,580.88,1896.0,Q2,1
f0363309-f084-4a91-9e72-06dcbe359211,38.0,Male,USA,Phoenix,2.1,8.0,19.1,8.2,61.2,5.0,9.0,124.23,14.0,8.3,5.4,8.6,4.0,2.0,12.1,14.6,1.0,1197.97,1022.0,Q1,0
f0365e67-5eac-4d3c-a7ad-6e74d4bce711,43.0,Male,Germany,Cologne,8.0,16.0,26.8,8.4,74.1,2.0,5.0,137.86,56.0,5.7,7.2,2.4,4.0,2.0,18.4,9.2,1.0,701.23,1430.0,Q3,1
f03696d1-6064-48dc-b75f-20264cbe31dd,18.0,Male,Germany,Hamburg,2.9,17.0,29.7,7.5,65.4,3.0,8.0,47.82,49.0,49.0,8.4,6.6,8.0,1.0,0.9,19.6,1.0,373.73,1902.0,Q3,0
f053db3c-0f66-4b7f-8f19-ce824011ab2a,18.0,Female,USA,Chicago,5.1,4.0,17.3,6.6,64.6,4.0,6.0,106.1,55.0,40.2,14.2,15.1,4.0,0.0,40.0,6.8,2.0,689.3,146.0,Q2,1
f05b561f-edb2-43bf-9084-41f60b8d7774,53.0,Male,USA,Phoenix,1.3,24.0,47.7,11.5,54.7,8.0,15.0,151.97,5.0,39.3,8.0,15.7,2.0,5.0,8.1,29.2,2.0,2715.47,4411.0,Q3,0
f063d99e-67e3-46fe-b5ba-8335481acbb0,38.0,Male,India,Mumbai,4.9,10.0,30.3,9.6,60.4,4.0,13.0,123.36,17.0,47.9,13.6,20.8,7.0,6.0,16.7,27.2,2.0,1312.4,2075.0,Q2,0
f07f7afb-ea2b-4340-9079-148f1fd9e9aa,40.0,Female,Australia,Melbourne,1.5,22.0,44.7,13.1,33.1,7.0,19.0,101.34,21.0,60.6,12.5,29.1,6.0,8.0,72.7,32.0,1.0,1949.88,2976.0,Q3,1
f08f317f-66fa-48e1-8e14-0877a56edf7e,39.0,Male,Canada,Calgary,2.6,10.0,37.5,7.8,36.4,4.0,15.0,123.63,62.0,45.1,14.3,16.3,5.0,7.0,36.9,21.5,1.0,2012.13,1838.0,Q2,0
f094cca4-4400-4c52-b2bc-dd392c9fada6,45.0,Male,Germany,Berlin,2.5,17.0,41.9,10.7,62.4,7.0,20.0,112.62,19.0,24.0,10.8,33.1,3.0,2.0,38.3,26.2,5.0,2086.68,3314.0,Q2,0
f0a54236-7dab-40ea-88d1-d727d572be3e,43.0,Female,UK,Birmingham,2.6,13.0,24.7,10.4,39.2,6.0,13.0,97.73,3.0,58.3,16.2,15.0,1.0,4.0,17.3,14.4,3.0,1103.78,1528.0,Q3,1
f0b88595-6581-49b6-a470-9333bf44efcb,65.0,Female,France,Toulouse,1.9,39.0,28.6,10.2,40.3,7.0,23.4,235.8,136.0,40.68,11.0,51.9,3.0,5.0,27.6,27.9,3.0,4512.88,2586.0,Q4,0
f0c1aa08-6d1d-48ee-9bdb-864ed8f618d0,41.0,Male,USA,Chicago,1.9,12.0,15.3,2.3,68.2,7.0,6.0,87.03,11.0,21.3,0.6,19.2,6.0,1.0,15.9,7.6,2.0,556.64,667.0,Q2,0
f0c554b9-4f94-4128-b12f-e7a932fd52bb,18.0,Male,UK,Leeds,1.9,17.0,39.0,15.3,46.0,0.0,16.0,210.67,25.0,28.3,1.8,24.5,7.0,3.0,27.6,23.3,2.0,3602.55,2365.0,Q3,1
f0c5c36a-393b-453c-9983-57dcdee5e40d,36.0,Male,USA,Los Angeles,3.4,16.0,46.3,13.0,26.3,12.0,17.0,62.48,40.0,68.8,7.4,62.4,4.0,5.0,62.6,38.2,1.0,1017.34,3634.0,Q2,1
f0cdbdd3-5aa2-4958-9c3f-df2a34f51cc7,37.0,Female,USA,Phoenix,10.0,33.0,49.2,8.4,22.0,15.0,35.1,109.76,21.0,35.76,5.4,40.7,2.0,5.0,55.8,39.1,2.0,2727.47,3975.0,Q4,0
f11b15cb-f03b-4ad4-a8d9-14de535ba6f6,50.0,Male,Canada,Montreal,1.6,7.0,24.8,8.9,48.3,4.0,11.7,114.39,10.0,59.16,18.4,4.6,9.0,3.0,15.7,13.6,2.0,1181.78,2882.0,Q4,0
f11d59ce-4fc8-4f4c-82b7-05d9c0271a44,18.0,Female,USA,Phoenix,1.5,39.0,51.8,16.7,29.5,7.0,23.0,90.97,8.0,20.4,8.8,41.0,5.0,9.0,73.7,33.8,3.0,2228.09,1896.0,Q1,1
f1235657-b7e5-4fbb-9fcf-66c09ab59ef8,31.0,Male,USA,New York,7.0,6.0,14.0,8.4,75.4,0.0,15.0,101.89,2.0,45.9,4.9,9.3,6.0,1.0,18.1,15.7,3.0,1479.63,775.0,Q1,0
f129a4e1-3316-4098-85a0-5fb1050ea70a,41.0,Male,UK,London,2.7,4.0,13.3,4.7,45.8,1.0,7.800000000000001,128.53,1.0,84.84,1.8,8.3,5.0,2.0,36.0,20.0,2.0,681.63,1669.0,Q4,0
f1316c78-1033-4b99-97c3-0d53f0cf62f7,39.0,Female,UK,Birmingham,3.4,8.0,19.9,3.6,48.9,5.0,5.2,72.25,62.0,39.35999999999999,10.1,20.5,7.0,1.0,26.1,11.1,2.0,239.6,0.0,Q4,1
f133c994-7746-4a50-8bf7-05be5e7613d5,38.0,Male,UK,Glasgow,0.7,19.0,39.9,11.7,54.3,5.0,15.0,49.96,8.0,27.9,5.4,28.7,2.0,4.0,57.4,28.6,2.0,804.48,277.0,Q1,1
f1608a9e-a0b4-4a38-8f48-e6bc98cb89bb,53.0,Female,USA,Phoenix,3.6,0.0,15.6,5.7,90.9,0.0,3.9,84.48,23.0,40.2,14.7,7.5,10.0,0.0,17.7,12.1,2.0,232.71,1657.0,Q4,0
f163a203-d834-4f88-82b0-e052f556cfde,30.0,Female,Australia,Melbourne,2.6,7.0,24.3,5.8,78.9,2.0,8.0,120.9,3.0,14.9,4.3,17.9,7.0,1.0,23.1,18.6,3.0,902.48,554.0,Q1,0
f16e3786-9380-4ee2-a350-f1757fbe47ac,42.0,Female,USA,Chicago,1.2,2.0,24.4,6.7,74.0,3.0,8.0,186.7,98.0,39.6,3.9,20.0,6.0,1.0,10.2,8.5,3.0,1621.54,2204.0,Q3,1
f16f0ecc-b030-410b-8718-07c613976c10,38.0,Male,Germany,Cologne,1.5,11.0,10.8,6.0,65.1,3.0,8.0,121.93,21.0,38.6,12.7,0.0,6.0,0.0,0.7,13.5,2.0,1084.13,3307.0,Q3,0
f17e89db-f4da-40ef-b307-2b7bda1f4b17,41.0,Female,USA,Houston,4.8,2.0,22.9,8.4,56.1,4.0,12.0,69.6,68.0,32.3,4.5,19.7,5.0,2.0,44.2,16.0,1.0,740.1,1232.0,Q3,0
f186e653-85d8-430d-94c8-cb3841ad2f4b,38.0,Male,Canada,Vancouver,2.3,4.0,9.9,3.3,86.7,1.0,4.0,123.36,24.0,46.7,14.3,0.0,11.0,0.0,8.1,6.1,2.0,470.73,978.0,Q1,1
f189f745-7a55-4733-b498-3d4c86bb2c07,29.0,Female,UK,Glasgow,2.5,3.0,17.2,5.0,42.3,3.0,6.0,72.71,20.0,20.6,25.5,19.9,6.0,3.0,27.6,4.9,2.0,375.05,0.0,Q1,0
f18f40d1-0bf2-47b2-98a5-939c698d70c9,18.0,Female,Canada,Vancouver,6.2,14.0,30.0,9.8,64.4,6.0,26.0,97.55,20.0,46.68,2.5,24.3,2.0,3.0,66.2,26.0,3.0,1950.67,3434.0,Q4,0
f19524c0-4e49-4ebc-9dba-8f0da68fb372,39.0,Male,India,Chennai,4.1,16.0,39.0,5.7,42.5,9.0,19.5,143.79,21.0,106.56,5.4,25.5,8.0,2.0,22.6,12.1,3.0,2419.87,1723.0,Q4,1
f1b39378-8cc8-4e69-a69e-aa1848cbbbfa,33.0,Female,USA,Houston,4.7,15.0,18.0,7.6,46.1,3.0,9.0,115.49,68.0,34.5,13.0,31.3,6.0,4.0,69.0,22.9,1.0,1206.66,1463.0,Q1,0
f1bacdd5-6ca4-4484-a9e6-14c5fc2f999e,36.0,Male,USA,Chicago,2.2,11.0,24.3,9.7,51.0,9.0,11.7,110.8,1.0,100.32,4.2,32.3,7.0,3.0,29.1,19.5,1.0,1069.85,2976.0,Q4,0
f1bd288c-48dd-46cc-a084-cba26de2a4bf,28.0,Female,Canada,Calgary,2.0,27.0,41.8,17.4,42.4,8.0,22.0,131.41,21.0,65.8,7.2,33.3,3.0,8.0,83.1,31.0,1.0,2966.98,2622.0,Q3,0
f1c26e21-d018-43c1-82a8-13c8024e758e,39.0,Male,Canada,Vancouver,8.3,9.0,26.4,8.4,55.6,5.0,12.0,67.5,37.0,50.8,3.6,22.2,6.0,7.0,27.6,24.9,1.0,868.27,2880.0,Q3,0
f1c748a2-c7bd-4adb-88d1-803045cc1133,38.0,Female,India,Delhi,2.1,1.0,16.8,9.3,66.9,1.0,5.0,97.51,28.0,51.0,2.6,0.0,4.0,0.0,0.3,10.9,2.0,581.04,1896.0,Q1,0
f1d1e0d4-53ff-4f83-b81b-75806c9c6bea,21.0,Female,UK,Glasgow,1.7,0.0,22.0,3.8,56.6,1.0,10.4,91.59,108.0,69.12,6.2,2.4,4.0,1.0,17.7,19.1,1.0,617.98,1110.0,Q4,1
f1d4d50d-f921-4ce2-bcda-6789e9c4ad52,23.0,Male,India,Delhi,0.9,11.0,18.0,6.5,59.9,5.0,10.0,108.72,14.0,56.8,5.4,14.6,6.0,0.0,0.0,14.1,5.0,950.58,244.0,Q3,0
f1e95128-72ac-4790-9103-fcfe877cbf32,43.0,Female,France,Marseille,0.8,20.0,39.2,8.4,63.7,5.0,14.0,117.28,37.0,26.8,18.7,38.1,3.0,2.0,57.8,20.4,2.0,1537.46,1896.0,Q1,0
f1ea4af3-216b-421d-a7bb-f05941c2b567,40.0,Male,USA,Chicago,1.6,18.0,22.6,9.8,63.0,4.0,17.0,151.3,12.0,15.3,3.5,23.6,8.0,4.0,31.1,18.6,2.0,2170.79,1901.0,Q3,1
f1f227ab-15f0-4241-ac3e-417d740416db,29.0,Female,USA,New York,1.1,17.0,32.8,10.5,52.0,0.0,13.0,132.52,4.0,10.4,1.0,23.9,3.0,4.0,52.4,18.6,3.0,1936.8,1793.0,Q1,0
f1f66405-fb6c-42c7-acec-d20a6fc8b0e6,24.0,Male,USA,New York,1.6,4.0,20.0,4.5,57.2,1.0,10.4,113.31,10.0,4.44,5.8,19.7,8.0,1.0,32.3,8.5,2.0,1086.94,595.0,Q4,1
f22dcd4e-8aec-4247-b0ed-429e71b74fff,36.0,Female,India,Bangalore,5.2,15.0,43.5,7.5,64.4,6.0,12.0,73.4,1.0,38.0,9.7,21.9,6.0,3.0,26.8,25.6,2.0,792.46,546.0,Q1,0
f238b298-0a52-4051-a6e5-0518d8622e93,38.0,Male,USA,Chicago,0.3,1.0,8.0,7.9,74.7,2.0,9.0,81.1,88.0,25.3,9.7,11.7,11.0,0.0,12.2,14.5,1.0,822.88,1616.0,Q3,1
f23ed023-4da4-4c9a-bea3-ba56dfa47cbf,28.0,Female,USA,Los Angeles,3.6,18.0,27.4,7.6,39.1,6.0,13.0,119.23,21.0,40.2,12.9,9.5,10.0,2.0,27.6,16.0,2.0,1391.55,1610.0,Q4,0
f2565da2-70eb-48ef-b780-f222d774777f,32.0,Male,USA,Chicago,5.0,13.0,26.1,6.0,72.4,6.0,10.0,95.83,30.0,40.2,10.7,13.6,5.0,4.0,17.1,21.1,3.0,940.96,1730.0,Q3,0
f2647404-6b21-494c-9462-bc14cd5f35f3,41.0,Male,Germany,Munich,1.1,11.0,27.9,8.7,52.1,5.0,14.3,74.07,5.0,62.4,0.1,33.1,6.0,8.0,27.6,25.9,2.0,943.01,3576.0,Q4,0
f278a075-33a8-45dc-a897-aaa484612be9,29.0,Female,Canada,Vancouver,3.1,19.0,30.1,15.1,64.7,8.0,15.0,126.72,70.0,29.7,19.9,22.2,3.0,3.0,47.3,27.9,2.0,2180.94,2632.0,Q1,0
f28db73b-5772-4198-9bfc-a717983654bc,51.0,Female,USA,Phoenix,4.8,21.0,52.9,17.7,39.9,15.0,20.0,86.95,3.0,7.9,4.6,38.6,2.0,3.0,44.5,18.6,3.0,1932.05,3304.0,Q3,0
f29560f6-2134-4c61-9e2f-05dea566eaf8,34.0,Female,Australia,Sydney,3.1,6.0,26.9,4.3,71.1,6.0,6.5,96.14,18.0,60.48,4.2,0.0,5.0,4.0,11.9,22.6,2.0,522.67,1942.0,Q4,0
f2a48092-c11b-42d7-be55-9514f44e109b,32.0,Female,Canada,Vancouver,1.5,15.0,25.2,12.9,56.1,4.0,14.0,101.9,27.0,39.4,3.3,21.3,6.0,1.0,26.5,27.2,2.0,1704.56,2441.0,Q3,0
f2c06b13-9a87-4977-b649-830610217936,32.0,Female,UK,Manchester,3.4,12.0,31.8,7.8,56.6,1.0,10.0,185.59,2.0,49.6,11.7,7.6,8.0,5.0,20.3,25.2,3.0,2080.26,1896.0,Q1,1
f2c55706-206b-4ec3-b3d8-f01f69804158,43.0,Female,Japan,Yokohama,5.1,7.0,21.4,13.2,59.4,8.0,14.0,72.74,21.0,32.1,10.6,22.4,3.0,4.0,27.6,21.7,3.0,1187.91,1597.0,Q1,0
f2c68bcc-b254-49b3-8e5a-f0dd6e58ca77,36.0,Male,UK,Manchester,1.9,9.0,26.8,6.0,62.8,2.0,12.0,70.19,7.0,75.1,4.4,7.0,7.0,4.0,27.6,17.9,2.0,831.25,1224.0,Q2,0
f2c73977-3471-4cfd-95d6-1d4357be9bdf,38.0,Male,USA,New York,4.3,3.0,21.0,1.8,69.3,0.0,5.2,104.12,64.0,7.199999999999999,11.4,0.0,12.0,2.0,9.0,1.6,2.0,498.51,1896.0,Q4,1
f2fe9dd0-95b5-47ba-b64b-ea3c2fca5709,42.0,Female,Japan,Kyoto,0.4198078828932652,17.0,31.7,10.0,47.4,3.0,76.0,180.35,5.0,53.0,80.15862887514776,24.4,5.0,0.0,36.7,25.8,4.0,2083.95,1896.0,Q2,0
